datetime,temp,tempmax,tempmin,humidity,precip,windspeed,solarradiation,solarenergy
2018-10-09,27.7,32.0,23.0,73.6,2.6,23.2,252.3,21.6
2018-10-10,21.1,22.0,19.8,91.3,39.038,22.3,175.6,15.2
2018-10-11,23.3,25.7,21.5,63.5,0.4,13.9,207.9,17.9
2018-10-12,24.3,27.5,21.1,63.6,0.0,14.8,236.8,20.4
2018-10-13,24.7,27.3,22.0,70.7,0.007,13.9,168.7,14.8
2018-10-14,27.5,32.5,23.0,76.9,1.1,22.3,216.6,18.7
2018-10-15,28.4,33.0,23.0,80.5,3.3,22.3,223.6,19.0
2018-10-16,22.4,23.1,21.0,86.2,3.123,25.0,170.5,14.7
2018-10-17,21.7,23.5,20.0,86.5,1.466,15.7,152.8,13.3
2018-10-18,21.5,23.2,19.4,85.6,0.986,16.6,90.9,7.8
2018-10-19,22.2,23.7,20.9,96.7,0.586,11.2,168.5,14.6
2018-10-20,24.8,28.0,23.0,93.4,4.35,9.8,143.7,12.3
2018-10-21,27.7,32.0,24.0,81.9,0.098,13.9,207.1,17.9
2018-10-22,26.7,31.1,24.0,87.5,3.419,21.4,152.7,13.3
2018-10-23,24.2,27.4,21.0,96.0,35.89,22.3,81.8,7.1
2018-10-24,23.9,28.0,20.5,93.2,5.529,16.6,136.8,12.0
2018-10-25,27.2,31.5,24.0,83.7,0.3,19.4,212.6,18.2
2018-10-26,26.7,31.0,23.5,86.2,1.8,20.5,235.2,20.3
2018-10-27,24.8,26.5,23.5,70.5,0.146,18.4,196.0,16.9
2018-10-28,24.7,27.4,23.0,77.3,0.019,13.9,196.3,17.0
2018-10-29,26.0,30.0,23.0,71.0,0.0,9.2,239.7,20.8
2018-10-30,25.6,30.0,21.0,66.9,0.0,16.6,242.6,20.8
2018-10-31,24.9,29.0,19.5,54.9,0.0,20.3,245.5,21.2
2018-11-01,23.0,29.0,17.5,59.4,0.0,19.4,244.6,21.1
2018-11-02,22.7,29.0,17.0,60.6,0.0,14.8,238.5,20.4
2018-11-03,22.8,28.5,17.0,66.6,0.0,8.5,237.5,20.7
2018-11-04,24.1,29.0,20.0,76.5,0.0,17.5,231.3,19.9
2018-11-05,25.4,29.5,21.0,77.2,0.0,14.8,226.3,19.6
2018-11-06,26.1,30.5,22.0,76.0,0.1,13.9,207.3,17.9
2018-11-07,26.8,30.5,24.0,75.9,1.7,14.8,207.9,18.0
2018-11-08,23.5,26.0,21.9,70.5,3.8,25.9,174.5,15.1
2018-11-09,22.0,23.3,21.0,73.4,0.1,9.4,132.5,11.2
2018-11-10,22.4,24.4,20.8,93.6,4.002,6.5,171.8,14.9
2018-11-11,23.8,25.7,23.0,96.0,0.196,9.4,157.1,13.5
2018-11-12,24.0,26.0,22.8,92.0,13.809,7.6,185.2,16.0
2018-11-13,24.6,27.5,22.0,86.1,0.976,17.5,145.5,12.7
2018-11-14,25.6,29.0,23.0,82.7,0.293,17.5,205.7,17.8
2018-11-15,26.3,30.5,24.0,85.6,1.7,18.5,202.8,17.6
2018-11-16,26.8,30.5,24.0,81.8,0.2,16.6,194.4,16.8
2018-11-17,26.2,30.1,24.0,85.5,8.5,20.5,126.6,10.9
2018-11-18,26.3,29.5,24.0,86.5,4.0,18.4,120.5,10.3
2018-11-19,22.1,25.1,20.5,87.4,0.196,19.4,149.6,12.9
2018-11-20,24.3,29.5,20.0,85.6,0.098,19.4,199.3,17.1
2018-11-21,25.7,29.8,20.5,80.5,1.0,28.8,199.1,17.2
2018-11-22,18.9,21.0,15.9,68.7,10.101,23.2,153.8,13.2
2018-11-23,19.6,23.3,17.1,66.7,0.0,12.1,205.1,17.7
2018-11-24,20.3,24.7,16.0,76.0,0.0,7.6,208.7,17.9
2018-11-25,21.9,26.5,19.0,74.1,0.0,16.6,182.8,15.6
2018-11-26,22.1,26.0,19.5,70.4,0.0,15.7,195.3,16.6
2018-11-27,21.0,26.1,16.0,69.0,0.3,8.5,188.9,16.2
2018-11-28,21.0,26.0,16.0,73.4,0.0,9.5,200.0,17.2
2018-11-29,21.7,26.0,17.0,73.3,0.0,9.4,183.1,15.7
2018-11-30,24.0,27.8,20.5,77.7,0.4,12.1,182.2,15.8
2018-12-01,24.2,27.0,22.8,90.4,15.192,16.6,192.9,16.7
2018-12-02,25.7,30.0,23.0,82.7,0.0,16.6,199.5,17.1
2018-12-03,25.8,30.0,23.0,79.4,0.0,18.5,206.8,17.7
2018-12-04,26.0,30.0,23.8,82.2,0.0,19.4,194.4,16.6
2018-12-05,25.6,30.0,23.4,82.0,0.0,20.3,202.7,17.6
2018-12-06,25.6,30.0,23.0,80.9,0.0,19.4,198.5,17.1
2018-12-07,23.2,27.1,17.5,83.0,0.098,22.3,134.6,11.7
2018-12-08,15.8,23.3,14.0,86.1,2.894,25.0,65.8,5.7
2018-12-09,14.1,14.7,13.5,89.8,4.605,17.5,59.9,5.1
2018-12-10,16.8,20.0,14.0,74.9,0.017,12.2,133.5,11.5
2018-12-11,14.6,17.3,12.0,83.2,10.416,20.5,74.5,6.4
2018-12-12,12.0,13.0,11.1,86.4,32.936,19.4,96.2,8.3
2018-12-13,13.2,15.3,8.2,72.0,0.79,16.6,146.2,12.5
2018-12-14,15.6,18.1,13.0,65.9,0.0,16.6,165.0,14.2
2018-12-15,16.3,18.0,15.0,69.4,0.0,11.2,143.6,12.3
2018-12-16,16.8,19.0,15.0,68.6,1.0,17.5,151.2,13.0
2018-12-17,17.9,23.0,14.0,62.3,0.0,13.9,197.7,17.0
2018-12-18,17.9,23.0,13.0,69.6,0.0,12.1,200.3,17.3
2018-12-19,20.5,26.0,16.0,75.4,0.0,15.7,196.6,17.0
2018-12-20,22.7,27.8,19.0,78.6,0.0,15.7,193.7,16.8
2018-12-21,24.2,27.5,21.7,79.7,0.0,14.8,205.6,17.8
2018-12-22,24.4,28.0,22.0,82.6,0.216,17.5,166.0,14.3
2018-12-23,23.4,27.0,21.0,83.3,0.0,12.1,130.8,11.4
2018-12-24,21.4,24.0,19.0,71.0,0.0,20.5,186.6,16.1
2018-12-25,22.2,27.0,19.0,75.1,0.0,21.4,190.1,16.4
2018-12-26,23.2,28.0,20.0,80.2,0.1,16.6,201.6,17.2
2018-12-27,22.3,25.8,19.5,80.2,2.2,17.5,124.1,10.8
2018-12-28,16.0,20.0,13.0,91.0,12.097,20.5,60.8,5.2
2018-12-29,12.6,14.1,10.9,80.0,0.976,23.2,125.1,10.6
2018-12-30,9.8,11.2,8.9,77.1,10.369,19.4,87.8,7.7
2018-12-31,11.3,14.0,8.8,68.6,5.856,16.6,120.3,10.5
2019-01-01,11.8,13.0,11.0,64.5,0.0,19.4,161.1,13.8
2019-01-02,14.1,17.0,11.5,62.8,0.0,17.5,150.2,12.9
2019-01-03,15.3,18.1,13.0,66.3,0.01,13.0,115.7,9.9
2019-01-04,16.3,19.0,13.0,78.1,0.878,10.3,131.2,11.4
2019-01-05,19.0,22.0,16.0,79.5,0.0,11.2,107.7,9.1
2019-01-06,18.2,20.4,16.0,84.2,0.108,12.1,122.0,10.5
2019-01-07,18.5,20.7,17.0,97.9,0.098,12.1,131.4,11.4
2019-01-08,17.0,18.7,15.5,96.2,0.852,22.3,99.0,8.4
2019-01-09,13.6,14.5,13.0,98.7,4.951,17.5,97.3,8.4
2019-01-10,15.0,16.4,13.5,98.1,1.024,9.4,137.8,11.7
2019-01-11,17.7,19.8,16.0,96.8,0.0,7.4,163.6,14.1
2019-01-12,19.9,22.5,18.0,94.8,0.098,13.9,156.6,13.5
2019-01-13,20.6,22.7,19.0,94.0,0.0,15.7,172.1,14.8
2019-01-14,21.2,24.0,19.5,93.9,0.0,17.6,157.3,13.6
2019-01-15,19.2,21.1,16.0,87.4,0.1,24.1,106.0,9.2
2019-01-16,13.4,15.4,12.0,81.4,0.293,16.6,89.1,7.4
2019-01-17,14.3,16.1,12.0,70.7,0.0,14.8,191.0,16.6
2019-01-18,15.5,17.8,14.0,73.3,0.0,9.4,174.9,15.0
2019-01-19,18.0,21.1,15.0,78.9,0.0,6.6,163.9,14.2
2019-01-20,18.6,19.6,18.0,95.7,0.098,9.4,181.5,15.7
2019-01-21,15.8,19.0,14.5,77.6,2.171,23.3,111.9,9.7
2019-01-22,15.6,19.0,13.5,59.7,0.0,13.9,173.5,15.0
2019-01-23,16.3,19.4,12.5,68.6,0.0,11.2,192.9,16.3
2019-01-24,17.7,19.8,16.0,74.9,0.0,10.3,177.5,15.4
2019-01-25,18.2,20.0,17.0,92.8,0.0,11.2,188.6,16.3
2019-01-26,18.9,21.5,16.0,82.7,0.0,10.3,124.1,10.7
2019-01-27,18.0,22.4,13.0,83.4,0.0,12.1,177.1,15.3
2019-01-28,19.9,24.5,16.0,78.9,0.0,18.4,218.3,18.9
2019-01-29,21.0,23.8,18.0,80.3,0.0,14.8,201.9,17.4
2019-01-30,22.5,27.0,20.0,81.7,0.098,27.5,195.2,16.8
2019-01-31,22.5,26.5,20.0,81.8,0.0,19.4,191.0,16.6
2019-02-01,21.2,24.0,19.0,80.7,0.0,17.5,179.5,15.5
2019-02-02,21.1,25.0,18.0,76.3,0.0,16.6,206.7,17.8
2019-02-03,22.1,25.0,19.0,82.5,0.0,13.9,229.0,19.8
2019-02-04,23.1,26.5,21.0,84.8,0.098,17.5,211.3,18.3
2019-02-05,23.5,28.0,20.5,83.1,0.0,14.8,238.5,20.7
2019-02-06,24.7,29.0,22.0,80.2,0.0,25.0,233.6,20.2
2019-02-07,25.1,30.1,21.5,79.1,0.0,21.4,249.4,21.6
2019-02-08,25.3,31.0,21.0,77.7,0.0,21.2,253.9,22.0
2019-02-09,25.0,30.0,22.0,75.6,0.0,25.0,247.5,21.4
2019-02-10,25.1,28.0,23.0,78.7,0.0,21.4,211.0,18.2
2019-02-11,20.7,24.0,16.5,87.6,1.366,19.4,135.6,11.7
2019-02-12,19.2,22.0,16.0,94.7,0.39,16.6,155.6,13.6
2019-02-13,21.9,25.0,19.7,90.5,0.488,20.5,161.0,13.8
2019-02-14,23.0,26.5,20.0,83.7,0.0,20.5,221.8,19.2
2019-02-15,23.3,25.8,21.9,88.8,0.098,21.4,207.0,17.9
2019-02-16,23.4,25.4,22.0,95.1,0.9,17.5,182.8,15.8
2019-02-17,22.5,23.3,21.8,98.2,3.144,22.3,85.1,7.3
2019-02-18,23.3,29.0,18.0,84.3,14.639,19.4,228.9,19.7
2019-02-19,24.6,27.5,22.8,86.2,0.0,21.4,240.2,20.8
2019-02-20,25.8,29.0,23.4,82.7,0.0,25.0,238.8,20.6
2019-02-21,26.2,30.0,24.0,80.4,0.0,26.8,251.7,21.7
2019-02-22,18.4,21.9,16.0,77.7,2.05,23.2,176.7,15.4
2019-02-23,16.3,17.4,15.0,95.2,0.489,23.2,152.0,13.3
2019-02-24,15.8,17.7,14.0,70.5,0.109,16.6,204.5,17.7
2019-02-25,15.9,18.3,14.0,81.9,0.4,12.1,161.4,13.8
2019-02-26,17.1,19.1,15.0,93.1,0.198,11.2,180.4,15.5
2019-02-27,20.3,24.1,17.0,88.5,0.195,11.2,221.1,19.0
2019-02-28,23.0,26.0,21.0,91.2,0.0,17.6,221.5,19.1
2019-03-01,23.7,27.0,20.0,87.1,2.072,21.4,183.9,15.9
2019-03-02,24.7,29.0,22.0,86.7,0.488,22.3,241.3,21.0
2019-03-03,25.3,29.5,23.0,80.7,0.4,22.3,246.2,21.3
2019-03-04,22.6,24.0,22.0,85.0,0.483,17.6,190.5,16.4
2019-03-05,25.7,29.5,23.0,86.2,0.098,18.5,259.7,22.3
2019-03-06,22.9,25.0,19.0,76.5,0.8,25.9,174.4,14.9
2019-03-07,18.1,19.0,17.0,79.3,0.196,15.7,168.5,14.6
2019-03-08,17.4,19.5,16.0,89.1,0.21,13.0,188.5,16.4
2019-03-09,19.0,21.5,17.0,92.8,0.2,20.5,237.9,20.7
2019-03-10,19.6,21.5,17.8,66.6,0.017,16.6,188.6,16.2
2019-03-11,21.7,26.0,19.0,67.4,0.0,11.2,217.8,19.0
2019-03-12,22.0,26.0,18.0,76.2,0.0,15.7,243.6,21.2
2019-03-13,23.0,26.0,19.8,72.1,0.0,15.7,222.4,19.2
2019-03-14,24.8,28.0,22.5,72.2,0.3,16.6,181.4,15.6
2019-03-15,20.8,23.0,19.0,68.7,0.39,20.5,141.3,12.4
2019-03-16,17.6,18.4,17.0,96.8,0.307,13.9,159.8,13.8
2019-03-17,17.8,18.4,17.0,98.2,0.398,12.1,180.8,15.5
2019-03-18,18.3,19.5,18.0,98.5,2.932,11.2,170.6,14.7
2019-03-19,21.0,24.3,18.0,98.5,2.939,17.0,123.6,10.9
2019-03-20,24.0,27.2,21.0,95.1,1.0,17.6,250.7,21.8
2019-03-21,26.6,30.5,24.0,83.9,0.0,19.4,261.7,22.7
2019-03-22,27.0,31.0,24.5,81.0,0.0,17.5,235.1,20.2
2019-03-23,23.0,26.0,19.0,79.8,0.06,30.6,115.5,10.0
2019-03-24,17.8,19.0,17.0,69.8,0.098,17.5,174.7,15.2
2019-03-25,18.7,21.6,16.0,76.1,0.014,13.0,160.8,13.7
2019-03-26,20.0,22.4,18.0,91.2,0.0,12.1,173.2,14.9
2019-03-27,22.6,25.8,20.0,91.3,0.2,12.1,203.9,17.6
2019-03-28,24.7,28.1,22.0,86.2,0.2,13.9,131.6,11.3
2019-03-29,25.0,27.2,22.5,83.3,2.8,13.9,201.1,17.4
2019-03-30,26.5,30.0,24.0,77.7,0.4,20.5,251.5,21.8
2019-03-31,26.9,31.1,24.5,85.5,1.9,20.5,205.4,17.8
2019-04-01,22.9,26.0,20.0,88.9,14.687,16.6,145.0,12.6
2019-04-02,22.3,26.0,19.0,91.9,0.098,14.8,238.3,20.6
2019-04-03,23.9,25.3,22.5,96.1,0.49,15.7,223.0,19.1
2019-04-04,23.8,25.9,20.0,86.0,35.817,13.9,245.5,21.2
2019-04-05,24.0,26.0,22.0,80.3,2.4,18.4,158.1,13.6
2019-04-06,24.0,26.5,22.0,96.4,0.098,13.5,194.6,17.0
2019-04-07,27.0,31.0,24.0,82.2,0.2,18.4,202.2,17.6
2019-04-08,27.5,31.0,25.0,85.3,0.0,21.4,192.1,16.6
2019-04-09,28.3,32.0,25.8,81.9,0.0,17.5,265.3,23.0
2019-04-10,27.7,31.0,26.0,88.0,0.196,18.4,267.7,22.9
2019-04-11,27.9,31.0,26.0,88.2,3.026,16.6,252.7,21.8
2019-04-12,27.4,29.2,26.0,82.3,0.012,20.5,224.5,19.3
2019-04-13,28.0,31.0,25.7,79.9,0.2,21.4,201.0,17.4
2019-04-14,27.8,30.5,24.5,85.2,3.221,18.4,232.4,20.2
2019-04-15,23.9,26.6,22.0,95.1,6.529,20.3,199.1,17.2
2019-04-16,23.2,24.5,22.0,91.6,2.952,16.6,188.7,16.3
2019-04-17,24.1,26.4,22.1,86.1,0.395,19.4,179.7,15.4
2019-04-18,28.0,32.0,24.5,88.3,0.103,19.4,254.4,21.9
2019-04-19,29.9,35.0,26.0,81.1,0.0,16.6,270.1,23.4
2019-04-20,30.3,36.5,26.5,81.6,0.0,17.5,270.6,23.5
2019-04-21,29.2,32.5,27.0,84.9,0.122,17.7,230.6,20.0
2019-04-22,29.4,34.7,25.0,70.0,0.024,25.0,274.9,23.7
2019-04-23,29.0,32.0,27.0,81.5,0.5,18.5,218.6,18.9
2019-04-24,29.7,35.0,25.0,77.3,0.2,24.1,295.5,25.4
2019-04-25,28.9,32.2,26.9,82.0,0.0,20.5,279.1,23.9
2019-04-26,29.1,33.0,27.0,81.2,0.6,24.1,259.8,22.4
2019-04-27,28.7,32.5,25.5,71.6,0.533,25.9,205.4,17.7
2019-04-28,27.9,32.5,24.0,82.5,3.928,31.5,231.9,19.8
2019-04-29,28.3,32.5,23.0,84.2,0.6,20.5,253.7,21.8
2019-04-30,24.6,26.1,23.0,96.5,87.244,16.7,251.5,21.6
2019-05-01,24.0,27.5,21.6,83.6,20.153,13.4,264.5,22.8
2019-05-02,24.7,27.0,23.0,82.9,3.459,10.3,229.9,19.6
2019-05-03,23.8,25.0,22.0,89.4,4.952,10.3,171.8,14.8
2019-05-04,23.5,25.1,22.0,96.7,1.293,11.2,245.0,21.2
2019-05-05,26.4,29.5,24.0,95.0,0.586,14.4,218.4,18.9
2019-05-06,27.7,30.0,26.0,90.0,1.4,14.8,113.4,9.7
2019-05-07,25.1,26.4,24.0,97.0,0.828,13.0,122.5,10.6
2019-05-08,24.4,25.2,22.9,88.4,2.94,15.7,188.4,16.2
2019-05-09,22.8,24.0,22.0,78.8,0.506,15.7,167.1,14.3
2019-05-10,23.5,25.5,22.0,79.5,0.024,9.4,241.9,21.0
2019-05-11,24.6,27.0,22.0,92.0,0.293,10.3,234.6,20.3
2019-05-12,28.0,32.0,25.0,85.0,0.0,18.4,205.5,17.7
2019-05-13,28.5,31.5,26.0,86.1,1.3,21.4,189.6,16.4
2019-05-14,28.6,33.0,25.8,87.6,1.952,21.4,120.1,10.3
2019-05-15,30.2,35.0,25.5,78.2,0.976,20.3,184.5,15.9
2019-05-16,31.3,36.5,27.5,76.3,0.5,21.4,192.7,16.6
2019-05-17,32.4,38.0,28.0,71.7,0.0,18.4,245.2,21.0
2019-05-18,33.1,39.5,28.0,67.5,0.0,16.6,237.5,20.6
2019-05-19,33.1,39.0,29.0,66.4,0.0,17.6,205.2,17.6
2019-05-20,31.1,35.0,28.0,71.5,0.7,17.8,126.0,10.7
2019-05-21,26.9,29.0,24.0,77.3,6.914,18.4,155.3,13.2
2019-05-22,26.5,30.0,23.0,71.4,0.983,15.7,188.4,16.3
2019-05-23,28.3,31.5,25.0,70.0,5.3,16.5,150.6,13.0
2019-05-24,28.8,33.0,25.5,79.0,4.6,20.5,161.8,13.8
2019-05-25,30.2,35.0,26.0,77.9,1.952,25.0,228.4,19.6
2019-05-26,31.1,36.0,28.0,77.9,0.017,18.5,157.7,13.5
2019-05-27,28.2,30.5,27.0,88.3,0.391,13.9,104.5,9.0
2019-05-28,28.1,31.0,26.0,83.5,0.048,22.3,105.0,9.0
2019-05-29,26.5,29.0,23.5,84.1,2.505,11.6,85.8,7.4
2019-05-30,27.1,30.1,24.0,86.0,5.964,13.0,170.9,14.7
2019-05-31,25.9,27.7,24.0,91.6,25.606,16.6,75.4,6.7
2019-06-01,24.2,26.0,23.0,90.8,39.832,13.0,136.2,11.8
2019-06-02,26.8,32.0,23.0,79.3,0.628,10.3,183.6,15.9
2019-06-03,28.7,32.0,25.0,80.1,2.4,14.8,267.5,23.0
2019-06-04,30.0,34.6,25.5,80.6,1.074,17.6,168.6,14.5
2019-06-05,29.5,36.0,26.0,83.3,2.057,27.7,134.7,11.6
2019-06-06,29.3,36.0,25.0,87.3,14.737,21.2,144.8,12.4
2019-06-07,30.1,33.7,26.0,85.2,0.39,20.5,135.8,11.8
2019-06-08,30.8,34.4,28.0,79.9,0.976,19.4,133.4,11.4
2019-06-09,32.6,38.0,28.0,72.9,0.5,21.4,114.8,10.0
2019-06-10,32.5,36.5,29.0,74.8,0.0,19.4,150.0,13.0
2019-06-11,31.3,34.1,29.0,75.6,0.0,16.7,124.2,10.5
2019-06-12,33.1,37.5,28.5,72.7,0.0,19.4,135.5,11.6
2019-06-13,30.4,32.6,28.5,75.1,0.7,16.6,141.9,12.3
2019-06-14,30.2,34.0,27.0,75.8,0.289,14.8,104.8,8.9
2019-06-15,32.0,35.5,28.0,76.9,0.024,20.3,127.0,11.1
2019-06-16,31.9,36.0,29.0,75.2,1.6,20.3,112.9,9.7
2019-06-17,30.1,34.0,25.0,79.3,3.7,23.2,123.0,10.5
2019-06-18,27.4,30.0,25.0,92.4,18.301,11.2,143.8,12.3
2019-06-19,30.5,34.5,27.0,80.9,5.856,20.3,143.9,12.2
2019-06-20,31.8,35.0,28.9,76.8,2.3,15.7,156.7,13.3
2019-06-21,33.2,38.0,29.0,68.6,0.0,21.4,161.2,14.0
2019-06-22,33.5,39.0,30.0,69.6,0.0,28.6,154.5,13.2
2019-06-23,32.4,35.5,30.0,72.8,1.0,17.5,109.0,9.5
2019-06-24,27.0,30.2,25.0,91.2,0.683,19.4,97.7,8.4
2019-06-25,29.6,34.6,26.5,79.4,1.6,17.6,196.5,16.8
2019-06-26,31.6,37.2,26.3,69.8,1.952,13.9,138.5,11.9
2019-06-27,32.5,37.0,28.0,68.4,0.577,14.8,158.3,13.7
2019-06-28,33.6,38.5,30.0,65.7,0.0,20.5,203.7,17.6
2019-06-29,33.7,38.9,29.0,66.6,3.1,20.5,190.8,16.5
2019-06-30,28.9,32.1,25.5,83.0,34.399,14.5,121.1,10.5
2019-07-01,29.3,32.8,27.0,82.6,0.029,20.3,154.0,13.4
2019-07-02,29.8,34.5,27.0,82.6,0.656,20.5,98.2,8.4
2019-07-03,31.0,35.5,28.0,74.7,4.699,20.5,112.9,9.7
2019-07-04,27.2,30.0,26.0,95.1,24.58,29.7,239.1,20.8
2019-07-05,30.8,35.3,27.0,78.7,2.7,17.5,256.9,22.2
2019-07-06,32.5,36.7,28.0,70.4,0.0,12.1,187.4,16.2
2019-07-07,32.8,36.0,29.0,65.9,0.2,15.7,158.3,13.6
2019-07-08,33.5,38.0,29.0,65.5,0.0,16.6,151.4,13.0
2019-07-09,31.6,36.0,28.0,66.5,1.366,18.5,124.6,10.6
2019-07-10,28.1,30.7,24.5,79.1,0.196,12.1,161.7,14.0
2019-07-11,30.1,34.0,26.0,78.0,0.192,13.0,157.1,13.4
2019-07-12,32.5,36.7,28.0,66.9,0.0,12.1,150.0,12.8
2019-07-13,32.8,36.7,28.5,63.8,0.2,12.1,150.6,13.0
2019-07-14,30.1,31.7,27.5,84.9,1.6,10.3,105.0,9.2
2019-07-15,29.5,34.7,26.0,82.5,8.784,17.6,131.6,11.4
2019-07-16,29.9,33.9,26.0,80.6,6.6,16.6,138.9,12.1
2019-07-17,32.0,36.0,28.0,75.5,0.192,17.5,167.8,14.6
2019-07-18,31.9,35.7,28.5,79.0,0.0,15.7,137.0,11.8
2019-07-19,33.0,37.0,29.0,75.9,0.0,20.3,131.0,11.3
2019-07-20,31.5,36.0,27.0,67.7,0.002,15.7,92.1,7.8
2019-07-21,30.1,36.0,26.8,79.1,5.856,18.4,125.0,10.7
2019-07-22,30.2,34.5,26.0,78.6,0.4,19.4,149.4,12.9
2019-07-23,29.7,34.5,27.5,79.0,4.7,13.1,104.3,9.1
2019-07-24,29.1,33.8,26.5,80.9,1.9,13.0,195.0,16.9
2019-07-25,28.1,31.0,26.5,90.9,19.928,16.6,132.1,11.5
2019-07-26,30.0,33.7,27.0,81.4,0.002,14.8,146.6,12.5
2019-07-27,31.0,34.8,28.0,76.0,0.5,17.5,214.0,18.5
2019-07-28,30.7,34.5,28.0,76.9,6.88,17.6,182.2,15.6
2019-07-29,30.5,34.5,26.6,77.4,40.999,19.4,113.0,9.7
2019-07-30,28.8,33.2,26.8,78.8,18.591,18.5,139.7,12.0
2019-07-31,29.7,34.0,27.0,73.3,0.048,14.8,134.1,11.7
2019-08-01,27.2,29.3,25.5,91.1,34.712,18.4,139.4,11.9
2019-08-02,27.2,30.0,25.7,94.8,5.338,22.3,167.0,14.3
2019-08-03,26.1,27.5,25.0,98.0,131.216,32.6,73.6,6.3
2019-08-04,27.3,30.5,25.6,92.4,75.485,20.5,116.1,10.1
2019-08-05,27.9,32.0,26.0,88.0,4.161,13.6,185.4,16.1
2019-08-06,30.2,34.4,26.0,77.7,0.0,13.0,253.0,21.8
2019-08-07,31.7,35.6,28.0,76.1,0.3,13.0,253.2,21.9
2019-08-08,30.3,33.7,27.9,81.1,7.856,16.8,181.0,15.4
2019-08-09,29.7,34.9,24.0,78.2,44.894,22.2,232.9,20.0
2019-08-10,31.4,35.5,27.0,74.3,0.529,16.6,286.4,24.6
2019-08-11,32.1,36.0,28.5,76.2,0.5,13.9,141.3,12.2
2019-08-12,32.2,36.5,29.0,74.9,2.8,13.4,138.7,12.0
2019-08-13,32.9,37.5,28.0,66.8,0.7,12.1,175.7,15.1
2019-08-14,32.6,37.5,28.5,69.7,0.8,14.8,229.2,19.8
2019-08-15,31.5,36.7,27.0,69.6,0.024,23.9,175.5,15.1
2019-08-16,28.5,31.7,26.0,79.8,0.217,16.6,118.6,10.1
2019-08-17,28.4,32.0,26.0,84.1,0.002,17.6,105.5,9.1
2019-08-18,30.5,34.7,27.0,77.8,1.2,12.1,115.7,9.9
2019-08-19,29.8,34.5,27.0,82.3,15.759,16.6,96.2,8.3
2019-08-20,27.9,33.5,25.8,84.8,16.903,22.1,115.3,10.0
2019-08-21,27.6,30.0,25.9,89.5,8.553,8.9,113.0,9.7
2019-08-22,27.7,32.0,26.0,87.5,51.893,13.0,80.7,7.0
2019-08-23,27.1,32.0,25.0,86.0,2.409,19.4,242.8,21.0
2019-08-24,27.6,34.0,24.0,85.4,6.843,18.7,260.5,22.5
2019-08-25,30.2,35.4,25.0,76.1,0.0,9.7,187.7,16.1
2019-08-26,29.6,32.0,27.5,86.0,0.4,14.8,138.9,12.0
2019-08-27,28.6,33.0,26.0,81.0,0.337,15.8,104.5,9.0
2019-08-28,29.1,33.0,26.0,81.1,1.074,13.9,180.0,15.6
2019-08-29,30.7,37.0,27.0,76.6,0.89,16.6,149.6,13.0
2019-08-30,27.7,31.0,25.0,84.3,33.237,23.9,150.1,12.9
2019-08-31,26.8,30.5,24.8,88.5,35.289,15.7,118.5,10.2
2019-09-01,27.0,29.5,25.0,85.2,26.433,18.4,70.9,6.1
2019-09-02,28.7,33.0,26.0,74.4,0.148,18.5,217.1,18.7
2019-09-03,29.5,33.0,26.7,69.5,0.555,19.4,218.1,18.9
2019-09-04,29.6,31.7,27.8,72.7,0.129,11.2,144.4,12.5
2019-09-05,30.7,35.5,27.0,72.2,1.9,13.9,251.0,21.6
2019-09-06,31.1,36.0,27.0,70.7,0.0,13.0,288.0,24.9
2019-09-07,31.4,36.0,27.5,71.4,1.7,17.6,259.5,22.4
2019-09-08,30.9,35.5,28.0,78.1,0.976,20.5,174.9,15.2
2019-09-09,29.6,34.9,27.0,83.1,0.098,14.8,93.6,8.1
2019-09-10,26.3,28.6,25.0,90.8,6.457,17.5,76.0,6.7
2019-09-11,26.9,30.5,25.5,88.6,8.144,17.5,116.1,10.0
2019-09-12,29.1,34.0,25.0,80.3,9.784,13.0,223.1,19.3
2019-09-13,29.7,33.5,26.0,75.2,0.0,12.1,245.3,21.2
2019-09-14,30.2,35.0,25.8,71.0,0.0,8.9,300.1,25.8
2019-09-15,30.1,35.1,26.0,73.2,0.7,13.0,277.1,24.1
2019-09-16,29.8,34.0,27.0,74.8,2.928,14.8,241.7,20.7
2019-09-17,29.8,33.8,26.0,75.3,0.6,14.8,261.5,22.4
2019-09-18,28.0,33.0,25.0,82.3,0.361,13.3,152.8,13.1
2019-09-19,26.0,28.7,24.0,90.9,69.316,9.4,140.6,12.0
2019-09-20,28.1,32.3,24.5,79.6,0.195,11.1,243.5,21.0
2019-09-21,28.5,32.1,26.0,63.3,1.5,16.8,278.5,24.1
2019-09-22,28.0,32.0,24.0,53.1,0.0,16.6,285.4,24.7
2019-09-23,26.7,31.4,22.0,61.7,0.0,16.6,281.0,24.3
2019-09-24,26.7,32.1,21.0,63.0,0.0,8.6,284.3,24.4
2019-09-25,26.8,32.7,22.0,66.6,0.0,14.3,251.9,21.9
2019-09-26,27.1,32.0,22.5,67.3,0.0,13.0,219.6,18.9
2019-09-27,27.5,32.0,23.5,64.5,0.0,10.3,233.7,20.2
2019-09-28,27.3,33.1,22.0,65.8,0.0,10.3,267.2,23.0
2019-09-29,27.6,33.5,22.0,65.4,0.0,13.9,275.7,23.9
2019-09-30,28.1,33.7,22.5,65.9,0.0,14.8,273.5,23.7
